AssetCode,ParentAssetCode,AssetType,AssetName,ParentAssetName,MarketName,CortosMarketName,CortosSubMarketName,CortosMarketSubmarketID,CortosMarketID,CortosSubMarketID,CortosPropertyNumber,MoodysCountyID,MoodysMetroDivisionID,MoodysMSAID,StateCode,InvestmentStrategy,IsTaxCredit,IsRecapitalization,AcquisitionType,IsInDevelopment,IsSeniorHousing,Portfolio,SubPortfolio,FundName,StabilizationStatus,ActualStabilizationDate,AssetClass,oslPropertyID,oslSubPropertyNumberID,UltiProLocationCode,AverageBuildYear,CurrentUnitCount,PlannedUnitCount,AcquisitionDate,SaleDate,FirstFullMonthID,LastFullMonthID,AssetLegalName,AssetTaxID,AssetAddress,City,ZIPCode,AssetPhone,AssetPhone2,AssetEmail,AssetURL,EmpManagingDirector,EmpEVP,EmpDirectorOfInvestments,EmpDirectorOfOperations,EmpCommunityManager,EmpRegionalFacilitiesManager,EmpRegionalMarketingManager,EmpPropertyAssistantController,EmpRevenueManager,EmpRegionalCFDManager,EmpRegionalPestManager,EmpRegionalLandscapingManager,EmpSeniorRegionalFacilitiesManager,IsCurrentOSLPropertyID,osaEntityID,TotalHardCosts,CortosMSAID,AssetStyle,DistinctCurrentUnitCount,InitialEntityAssetCode,InitialEntityAcquisitionDate,OccupancyStabilizationDate,IsActiveProperty,EquityPartner1,EquityPartner2,IsUnitReno,AcquisitionDevelopmentFee,ConstructionManagementFee,PropertyManagementFee,AssetManagementFeeBasis,AssetManagementFeeAmount,DueDiligenceFee,DesignFeeBasis,DesignFeeAmount,SupportServiceFeePerUnitAnnual,MarketingSoftwareFeePerUnitAnnual,AdminSoftwareFeePerUnitAnnual,LicensingFeePerUnitMonthly,EquityPartnerConcat,SameStoreSale,FunnelGroupId
"balof80205",,"Property","Cortland on Blake","Cortland on Blake","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Five Points/Capitol Hill/Cherry Creek","19740-2","19740",2,15770,"08031",,,"CO","Value-Add",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2021-09-23 00:00:00.0000000,"B",4840647,1,4217,2003.000000,354,,2021-08-24 00:00:00.0000000,,202109,202502,"1451 24th CO Partners, LLC","81-0760687","1451 24th St","Denver","80205-2104","(720) 730-8331","","blake@cortland.com","cortland.com/blake","DT Tucker","Michael Kolshak","Ben Campbell","Mike Holt","Kaylee Ruddy","Danny Sauer","Mary Zirbel","Maria Domingo","Joshua Bivens","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"ballpark",5370543.7609394398,19740,"Mid-Rise",354.00000000907767,"balof80205",2021-08-24 00:00:00.0000000,2021-09-23 00:00:00.0000000,1,"CGI",,True,,,0.0275,"gross-revenue",,,,,130,,,,"CGI",1,3056
"esttaara80234",,"Property","Cortland Westminster","Cortland Westminster","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Westminster","19740-7","19740",7,15583,"08001",,,"CO","Core-plus",False,True,"Acquisition",0,False,"Stand-alone","Cortland Westminster","CP Fund V","Stabilized",2024-04-30 00:00:00.0000000,"C",4840694,1,4218,2003.000000,504,,2022-03-31 00:00:00.0000000,,202109,202502,,,"581 W 123rd Ave","Westminster","80234-1801","(720) 730-2491","","westminster@cortland.com","cortland.com/westminster","DT Tucker","Michael Kolshak","Ben Campbell","SHARED - Fallon Thompson","Edelle Rupp","Danny Sauer","Mary Zirbel","Nadeige Exavier","Joshua Bivens","Jamison Gavin","David Demartino","Mitch Rice","Aaron Clausen",True,"westminsterara",21784173.575283799,19740,"Garden-Style",504.00000000138959,"estta80234",2021-08-24 00:00:00.0000000,2024-04-30 00:00:00.0000000,1,"ARA",,True,,,0.032500000000000001,"gross-revenue",0.014999999999999999,,,,,,,,"ARA",0,3057
"citfoef80021",,"Property","Cortland at Coalton","Cortland at Coalton","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Broomfield","19740-8","19740",8,10253665,"08014",,,"CO","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2021-05-30 00:00:00.0000000,"A",4645665,1,3031,2019.000000,198,,2020-05-13 00:00:00.0000000,,202006,202502,"DD Sumit Blvd LLC","81-5439011","501 Summit Blvd","Broomfield","80021-8350","(720) 463-7226","","coalton@cortland.com","cortland.com/coalton","DT Tucker","Michael Kolshak","Ben Campbell","SHARED - Fallon Thompson","Joseph Quinones","Danny Sauer","Mary Zirbel","Maria Domingo","Joshua Bivens","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"citronatflatirons",724560,19740,"Garden-Style",198.00000000705995,"citfoef80021",2020-05-13 00:00:00.0000000,2021-05-30 00:00:00.0000000,1,"CGI",,False,,,0.0275,,,,,,220,,,,"CGI",1,1567
"atra80021",,"Property","Cortland Broomfield","Cortland Broomfield","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Broomfield","19740-8","19740",8,67038,"08014",,,"CO","Core-Plus",False,False,"Acquisition",0,False,"Portfolio 20","Portfolio 20 III","CP Fund IV","Stabilized",2018-04-26 00:00:00.0000000,"A",4266910,1,2400,2016.000000,240,,2017-12-19 00:00:00.0000000,,201801,202502,"DD Arista Partners LLC","80-0892087","11585 Destination Dr","Broomfield","80021-4281","(720) 613-9812","","broomfield@cortland.com","cortland.com/broomfield","DT Tucker","Michael Kolshak","Ben Campbell","SHARED - Fallon Thompson","Alyssa Combs","Danny Sauer","Mary Zirbel","Rosanne Ippolito","Joshua Bivens","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"arista",411255,19740,"Garden-Style",240.00000000618354,"atra80021",2017-12-19 00:00:00.0000000,2018-04-26 00:00:00.0000000,1,"Oaktree",,True,613689,28788,0.025000000000000001,"gross-revenue",0.014999999999999999,,,,,,,,"Oaktree",1,1369
"corf80020",,"Property","Cortland Flatirons","Cortland Flatirons","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Broomfield","19740-8","19740",8,34040,"08014",,,"CO","Core-Plus",False,False,"Acquisition",0,False,"Stand-alone","Cortland Flatirons",,"Stabilized",2023-07-05 00:00:00.0000000,"B",4610739,1,3026,2010.000000,297,,2020-01-24 00:00:00.0000000,,202002,202502,"Via Varra CO Partners LLC","84-4248666","13585 Via Varra","Broomfield","80020-9781","(720) 575-2586","","flatirons@cortland.com","cortland.com/flatirons","DT Tucker","Michael Kolshak","Ben Campbell","SHARED - Fallon Thompson","Chris Newton","Danny Sauer","Mary Zirbel","Candice Davenport","Joshua Bivens","Mason Schmidt","David Demartino","Mitch Rice","Aaron Clausen",True,"flatirons",8078242.45636795,19740,"Garden-Style",297.00000000109378,"corf80020",2020-01-24 00:00:00.0000000,2023-07-05 00:00:00.0000000,1,"CBRE",,True,891000,,0.035000000000000003,,,,,,,,,,"CBRE",1,1375
"covri80233",,"Property","Cortland Covington Ridge","Cortland Covington Ridge","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Thornton/Northglenn","19740-9","19740",9,5636,"08001",,,"CO","Value-Add",False,False,"Acquisition",0,False,"Port 24 - CBRE","Covington Ridge","CP Fund V","Stabilized",2024-02-12 00:00:00.0000000,"C",4840653,1,4220,1997.000000,216,,2021-08-24 00:00:00.0000000,,202109,202502,"Covington Ridge, L.P","85-2361889","10571 Colorado Blvd","Thornton","80233-3970","(303) 255-2227","","covingtonridge@cortland.com","cortland.com/covington-ridge","DT Tucker","Michael Kolshak","Ben Campbell","SHARED - Fallon Thompson","Scott Sand","Danny Sauer","Mary Zirbel","Lisa Jones","Joshua Bivens","Mason Schmidt","David Demartino","Mitch Rice","Aaron Clausen",True,"covingtonridge",9264476.1733588502,19740,"Garden-Style",216.00000000773693,"covri80233",2021-08-24 00:00:00.0000000,2024-02-12 00:00:00.0000000,1,"CBRE",,True,230499.64999999999,,0.032500000000000001,"gross-revenue",0.014999999999999999,,,,220,,,,"CBRE",0,3059
"lakgpbre280239",,"Property","Cortland Gateway Park","Cortland Gateway Park","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Northeast Denver","19740-10","19740",10,11002,"08031",,,"CO","Core-Plus",False,True,"Acquisition",0,False,"Acorn 2","Acorn 2",,"Stabilized",2019-12-22 00:00:00.0000000,"B",4232618,1,2159,2001.000000,440,,2021-07-01 00:00:00.0000000,,201712,202502,,"86-3509372","4699 Kittredge St N","Denver","80239-5752","(720) 619-3161","","GatewayPark@cortland.com","www.cortlandgatewaypark.com","DT Tucker","Michael Kolshak","Ben Campbell","SHARED - Fallon Thompson","SHARED - SHARED - Magdelena Felix","Danny Sauer","Mary Zirbel","Renita Lott","Joshua Bivens","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"lakecrestbre",1272852,19740,"Garden-Style",440.000000006905,"lakgp80239",2017-11-21 00:00:00.0000000,2019-12-22 00:00:00.0000000,1,"Blackstone",,False,,,0.029999999999999999,"gross-revenue",0.0050000000000000001,,,,220,,,,"Blackstone",1,1370
"covccbre80231",,"Property","Cortland on Cherry Creek","Cortland on Cherry Creek","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Southeast Denver","19740-12","19740",12,5674,"08031",,,"CO","Core-Plus",False,True,"Acquisition",0,False,"Acorn 1","Acorn 1",,"Stabilized",2021-01-13 00:00:00.0000000,"B",3862659,1,2078,1996.000000,384,,2020-02-28 00:00:00.0000000,,201603,202502,,"84-4601448","2234 S Trenton Way","Denver","80231-4199","(720) 619-3025","","cherrycreek@cortland.com","cortland.com/cherry-creek","DT Tucker","Michael Kolshak","Ben Campbell","SHARED - Fallon Thompson","Patty Gonzalez","Junior Ibarra","Mary Zirbel","Mindy Dollinger","Joshua Bivens","Jamison Gavin","David Demartino","Mitch Rice","Aaron Clausen",True,"covingtonbre",,19740,"Garden-Style",384.00000000266857,"covcc80231",2016-02-25 00:00:00.0000000,2021-01-13 00:00:00.0000000,1,"Blackstone",,True,460125,385070,0.025000000000000001,"gross-revenue",0.0074999999999999997,,,,220,,,,"Blackstone",1,1373
"cor2580534",,"Property","Cortland at 2534","Cortland at 2534","Fort Collins, CO","Fort Collins, CO","Loveland","22660-2","22660",2,52619,"08069",,,"CO","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2021-06-24 00:00:00.0000000,"A",4785987,1,4213,2015.000000,254,,2021-05-25 00:00:00.0000000,,202106,202502,"Ronald Reagan CO Partners LLC","83-2495528","5100 Ronald Reagan Blvd","Johnstown","80534-6447","(970) 373-0654","","2534@cortland.com","","DT Tucker","Michael Kolshak","Ben Campbell","SHARED - Fallon Thompson","Brittany May","Danny Sauer","Mary Zirbel","Stacie Moore","Joshua Bivens","Mason Schmidt","David Demartino","Mitch Rice","Aaron Clausen",True,"gateway",871767.18899193604,22660,"Garden-Style",254.00000000605101,"cor2580534",2021-05-25 00:00:00.0000000,2021-06-24 00:00:00.0000000,1,"CGI",,False,,,0.0275,"gross-revenue",,,,,130,,,,"CGI",1,2870
"corho33020",,"Property","Cortland Hollywood","Cortland Hollywood","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL","Hollywood","22744-2","22744",2,41229,"12011","22744",,"FL","Core-plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2021-02-05 00:00:00.0000000,"A",4726531,1,3054,2017.000000,336,,2021-01-06 00:00:00.0000000,,202102,202502,"North 29th FL Partners LLC","85-2495528","2300 N 29th Ave","Hollywood","33020-1709","(954) 758-5254","","Hollywood@cortland.com","cortland.com/hollywood","Jeremy Landrum","Kyle Bateh","Juan Franco","Andy Bermudez","SHARED - Odette Hansen","Manuel Vazquez","Lia Kumar","Maria Domingo","Corinne Smith","Scott Kupferman","David Demartino","Jared Rothman","Brandon Center",True,"hollywood",2802575.14372906,22744,"Garden-Style",336.00000000621054,"corho33020",2021-01-06 00:00:00.0000000,2021-02-05 00:00:00.0000000,1,"CGI",,False,,,0.0275,,,,,,220,,,,"CGI",1,2371
"corhc33025",,"Property","Cortland Harbour Cove","Cortland Harbour Cove","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL","Pembroke Pines/Miramar","22744-3","22744",3,10310,"12011","22744",,"FL","Value-add",False,False,"Acquisition",0,False,"Stand-alone","N/A","CP Fund VI","Stabilized",2024-06-29 00:00:00.0000000,"B",5345695,1,,1998.000000,240,240,2024-05-30 00:00:00.0000000,,202406,202502,"Hiatus Road FL Partners, LLC","99-2796995","1601 S Hiatus Rd","Pembroke Pines","33025-3573","(754) 254-4623","","harbourcove@cortland.com","https://cortland.com/harbour-c","Jeremy Landrum","Kyle Bateh","Juan Franco","Andy Bermudez","Joe Boronat","Manuel Vazquez","Lia Kumar","Jeff Brzinski","Corinne Smith","Scott Kupferman","David Demartino","Jared Rothman","Brandon Center",True,"harbourcove",8762845,22744,"Garden-style",240.00000000776259,"corhc33025",2024-05-30 00:00:00.0000000,2024-06-29 00:00:00.0000000,1,"Fund VI",,False,,,,,,,,,,,,,"Fund VI",0,5892
"gatplhmc33025",,"Property","Cortland Pembroke Pines","Cortland Pembroke Pines","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL","Pembroke Pines/Miramar","22744-3","22744",3,844,"12011","22744",,"FL","Core-plus",False,True,"Acquisition",0,False,"Stand-alone","Cortland Pembrooke Pines","CP Fund V","Stabilized",2021-09-23 00:00:00.0000000,"B",4840667,1,4222,1990.000000,296,,2022-02-22 00:00:00.0000000,,202109,202502,,,"8530 SW 1st St","Pembroke Pines","33025-1498","(754) 529-4758","","pembrokepines@cortland.com","cortland.com/pembroke-pines","Jeremy Landrum","Kyle Bateh","Juan Franco","Andy Bermudez","Joe Boronat","Manuel Vazquez","Lia Kumar","Lisa Jones","Corinne Smith","Scott Kupferman","David Demartino","Jared Rothman","Brandon Center",True,"pembrokehmc",3564363,22744,"Garden-Style",296.00000000410438,"gatpl33025",2021-08-24 00:00:00.0000000,2021-09-23 00:00:00.0000000,1,"HMC",,True,,,0.025000000000000001,"gross-revenue",0.014999999999999999,,,,,,,,"HMC",1,3061
"cords33442",,"Property","Cortland Deerfield Station","Cortland Deerfield Station","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL","Pompano Beach/Deerfield Beach","22744-8","22744",8,10254547,"12011","22744",,"FL","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2021-07-08 00:00:00.0000000,"A",4793818,1,4211,2019.000000,226,,2021-06-08 00:00:00.0000000,,202107,202502,"S 12th FL Partners LLC","83-2495528","67 SW 12th Ave","Deerfield Beach","33442-3100","(754) 399-3852","","deerfieldstation@cortland.com","cortland.com/deerfield-station","Jeremy Landrum","Kyle Bateh","Juan Franco","Andy Bermudez","SHARED - Odette Hansen","Manuel Vazquez","Lia Kumar","Stacie Moore","Corinne Smith","Scott Kupferman","David Demartino","Jared Rothman","Brandon Center",True,"deerfield",1305000,22744,"Garden-Style",226.0000000043014,"cords33442",2021-06-08 00:00:00.0000000,2021-07-08 00:00:00.0000000,1,"CGI",,False,,,0.0275,"gross-revenue",,,,,130,,,,"CGI",1,2905
"corct76123",,"Property","Cortland Chisholm Trail","Cortland Chisholm Trail","Fort Worth-Arlington, TX","Fort Worth-Arlington, TX","South Fort Worth","23104-4","23104",4,83520,"48439","23104",,"TX","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2022-12-19 00:00:00.0000000,"A",4943147,1,4251,2022.000000,333,,2022-03-08 00:00:00.0000000,,202204,202502,"Summit Ridge TX Partners LLC","83-2495528","9100 Summit Ridge Rd","Fort Worth","76123-1538","(682) 243-5367","","chisholmtrail@cortland.com","cortland.com/chisholm-trail","Kerry Crowley","Kyle Bateh","Michael Dunn","Tamara Steel","Val Swope","Craig Singleton","Makaylin Taylor","Stacie Moore","Jason Halpert","Jamison Gavin","David Demartino","Jeff Hartert","Nicholas Williamson",True,"chisholm",3375272,23104,"Garden-Style",333.00000000568377,"corct76123",2022-03-08 00:00:00.0000000,2022-12-19 00:00:00.0000000,1,"CGI",,False,,,0.0275,"gross-revenue",,,,,,,,,"CGI",1,3600
"hofbb76126",,"Property","Heights of Benbrook","Heights of Benbrook","Fort Worth-Arlington, TX","Fort Worth-Arlington, TX","Southwest Fort Worth","23104-5","23104",5,73382,"48439","23104",,"TX","Value-add",False,False,"Acquisition",0,False,"Stand-alone","N/A","CP Fund VI","Non-Stabilized",,"B",5205352,1,,1995.500000,322,322,2023-10-24 00:00:00.0000000,,202311,202502,"Westpark Drive TX Partners, LLC","93-2069810","9510 Westpark Dr","Benbrook","76126-3146","(817) 587-4621","","heightsofbenbrook@cortland.com","cortland.com/heights-of-benbrook","Kerry Crowley","Kyle Bateh","Jonathan Nixon","Tamara Steel","Val Swope","Craig Singleton","Makaylin Taylor","Jeff Brzinski","Jason Halpert","N/A","David Demartino","Jeff Hartert","Nicholas Williamson",True,"benbrook",8751719,23104,"Garden-style",322.00000000189169,"hofbb76126",2023-10-24 00:00:00.0000000,,1,"Fund VI",,True,,,,,,,,,,,,,"Fund VI",0,5196
"founHMC76039",,"Property","Fountain Wood","Fountain Wood","Fort Worth-Arlington, TX","Fort Worth-Arlington, TX","Hurst/Euless/Bedford","23104-10","23104",10,11846,"48439","23104",,"TX","Value-Add",False,False,"Acquisition",0,False,"Portfolio 22","Portfolio 22 - Syndicate",,"Stabilized",2022-11-24 00:00:00.0000000,"B",4559203,1,3016,1986.000000,288,,2021-04-01 00:00:00.0000000,,201910,202502,"FOUNTAIN WOOD APTS LLC","46-3311466","750 E Mid Cities Blvd","Euless","76039-4683","(817) 799-8945","","fountainwood@cortland.com","cortland.com/fountainwood","Kerry Crowley","Kyle Bateh","Emily Ouyang","Tamara Steel","Trish Jenco","Craig Singleton","Makaylin Taylor","Lisa Jones","Jason Halpert","N/A","David Demartino","Jeff Hartert","Nicholas Williamson",True,"fountainwoodhmc",6705567.4833737696,23104,"Garden-Style",288.00000000108679,"foun76039",2019-09-27 00:00:00.0000000,2022-11-24 00:00:00.0000000,1,"HMC","JVP",True,,,0.025000000000000001,,0.014999999999999999,,,,,,,,"HMC | JVP",1,1390
"hungl76021",,"Property","Huntington Glen","Huntington Glen","Fort Worth-Arlington, TX","Fort Worth-Arlington, TX","Hurst/Euless/Bedford","23104-10","23104",10,11980,"48439","23104",,"TX","Value-Add",False,False,"Acquisition",0,False,"Stand-alone","Fund V Wholly-Owned","CP Fund V","Stabilized",2023-08-30 00:00:00.0000000,"B",4840726,1,4227,1984.000000,224,,2021-08-24 00:00:00.0000000,,202109,202502,"HB Property Owner 3, L.P. (DE) ","85-2361889 ","2900 Harwood Rd","Bedford","76021-3798","(817) 402-1508","","huntingtonglen@cortland.com","https://cortland.com/huntington-glen","Kerry Crowley","Kyle Bateh","Michael Dunn","Tamara Steel","Trish Jenco","Craig Singleton","Makaylin Taylor","Nadeige Exavier","Jason Halpert","Brandon Martinez","David Demartino","Jeff Hartert","Nicholas Williamson",True,"huntington",10129046.178701799,23104,"Garden-Style",224.00000000550776,"hungl76021",2021-08-24 00:00:00.0000000,2023-08-30 00:00:00.0000000,1,"Fund V",,True,,,0.032500000000000001,"gross-revenue",,,,,220,,,,"Fund V",1,3066
"stonbcHL76039",,"Property","Cortland Bear Creek","Cortland Bear Creek","Fort Worth-Arlington, TX","Fort Worth-Arlington, TX","Hurst/Euless/Bedford","23104-10","23104",10,13856,"48439","23104",,"TX","Value-Add",False,False,"Acquisition",0,False,"Portfolio 22","Portfolio 22 - Syndicate",,"Stabilized",2022-10-30 00:00:00.0000000,"B",4559198,1,3019,2004.000000,436,,2021-04-02 00:00:00.0000000,,201910,202502,"STONELEIGH AT BEAR CREEK APTS LLC","46-0888424","1401 Highway 360","Euless","76039-5234","(817) 438-1788","","bearcreek@cortland.com","cortland.com/bear-creek","Kerry Crowley","Kyle Bateh","Emily Ouyang","Tamara Steel","Trish Jenco","Craig Singleton","Makaylin Taylor","Nadeige Exavier","Jason Halpert","N/A","David Demartino","Jeff Hartert","Nicholas Williamson",True,"bearcreekhl",10741462.8984315,23104,"Mid-Rise",436.00000000901241,"stonbc76039",2019-09-27 00:00:00.0000000,2022-10-30 00:00:00.0000000,1,"Hobby Lobby","JVP",True,364516,666652,0.025000000000000001,"gross-revenue",0.014999999999999999,24996,,135000,130,,,,"Hobby Lobby | JVP",1,1391
"corprovitp76015",,"Property","Providence in the Park","Providence in the Park","Fort Worth-Arlington, TX","Fort Worth-Arlington, TX","Central Arlington","23104-12","23104",12,5608,"48439","23104",,"TX","Value-add",False,False,"Acquisition",0,False,"3rd Party Management","Project Rock",,"Stabilized",2023-01-28 00:00:00.0000000,"B",4971399,1,4265,1997.000000,524,524,2022-05-19 00:00:00.0000000,,202206,202502,"RRE Providence Holdings, LLC ","81-3506451 ","1601 W Arbrook Blvd","Arlington","76015-4108","(817) 241-5091","","providencepark@cortland.com","https://cortland.com/providence-in-the-park/","Kerry Crowley","Kyle Bateh","Michael Dunn","Tamara Steel","Kelly Keigley","Craig Singleton","Makaylin Taylor","Renita Lott","Jason Halpert","Brandon Martinez","David Demartino","Jeff Hartert","Nicholas Williamson",True,"cooper",,23104,"Garden-style",524.00000000330579,"corprovitp76015",2022-05-19 00:00:00.0000000,2023-01-28 00:00:00.0000000,1,"Blackstone",,True,,,,,,,,,,,,,"Blackstone",1,3759
"corro77019",,"Property","Cortland River Oaks","Cortland River Oaks","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX","Downtown/Montrose/River Oaks","26420-1","26420",1,932,"48201",,,"TX","Value-add",False,False,"Acquisition",0,False,"Stand-alone","N/A","CP Fund VI","Non-Stabilized",,"B",5359327,1,,1997.000000,288,288,2024-06-27 00:00:00.0000000,,202407,202502,"Dunlavy TX Partners, LLC","99-3645706","777 Dunlavy St","Houston","77019-1949","(346) 567-5981","","riveroaksdistro@cortland.com","https://cortland.com/river-oaks","Mindi Hill","Kyle Bateh","Heeten Patel","Jeff Peloquin","Michelle Carter","Brian Arroway","Jacqui Williams","Candice Davenport","Jason Halpert","Jamison Gavin","Corey Pilkenton","Sam Evans","Nicholas Williamson",True,"riveroaks",11576020,26420,"Garden-style",288.00000000461756,"corro77019",2024-06-27 00:00:00.0000000,,1,"Fund VI",,False,,,,,,,,,,,,,"Fund VI",0,6040
"cormd77004",,"Property","Cortland Museum District","Cortland Museum District","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX","West University/Medical Center/Third Ward","26420-2","26420",2,50839,"48201",,,"TX","Core-plus",False,False,"Acquisition",0,False,"Stand-alone","N/A","CP Fund VI","Stabilized",2024-09-28 00:00:00.0000000,"A",5392847,1,,2017.000000,233,233,2024-08-29 00:00:00.0000000,,202409,202502,"Caroline TX Partners LP","99-4504073","5280 Caroline St","Houston","77004-5882","(346) 576-4689","","museumdistrictdistro@cortland.com","https://www.cortland.com/museu","Mindi Hill","Kyle Bateh","Heeten Patel","Jeff Peloquin","Stephanie Atlikhani","Brian Arroway","Jacqui Williams","Steven Rao","Jason Halpert","N/A","Corey Pilkenton","Sam Evans","Nicholas Williamson",True,"southmore",2791954,26420,"High-rise",233.00000000422645,"cormd77004",2024-08-29 00:00:00.0000000,2024-09-28 00:00:00.0000000,1,"Fund VI",,False,,,,,,,,,,,,,"Fund VI",0,6128
